Execution Time classic,Drop Count
0.020003080368041992,0
0.01962900161743164,0
0.018535137176513672,0
0.017841339111328125,0
0.01796102523803711,0
0.017675161361694336,0
0.01857781410217285,0
0.018259286880493164,0
0.01730203628540039,0
0.017617225646972656,0
