Execution Time snapshot 10000
4.776293039321899
4.750570058822632
4.756688833236694
4.733221054077148
4.730938911437988
4.688215255737305
4.789953947067261
4.774288892745972
4.74424409866333
4.727816343307495
4.866433143615723
4.863563060760498
4.825867652893066
4.746311187744141
4.741697072982788
4.713938236236572
4.740161895751953
4.7990100383758545
4.72917103767395
4.845340013504028
4.722377061843872
4.8582069873809814
4.940242052078247
4.878275156021118
4.777727365493774
4.816204786300659
4.793170928955078
4.761747121810913
4.698776006698608
4.750282049179077
4.823168039321899
4.799818992614746
4.826402902603149
4.807406902313232
4.91857123374939
4.853009223937988
4.975301027297974
4.731375217437744
4.890723943710327
4.8066840171813965
4.901698112487793
4.865571022033691
4.726698160171509
4.803200006484985
4.740293979644775
4.713546991348267
4.752892971038818
4.7353339195251465
4.777204990386963
4.75653600692749
4.960845232009888
