Execution Time classic_case2 10000
30.37606406211853
30.511903047561646
30.399055004119873
29.94506597518921
30.025437116622925
29.857925176620483
30.57449197769165
29.999234914779663
30.2486629486084
30.628309965133667
29.80282211303711
29.69729995727539
30.195022106170654
29.65884304046631
30.47114586830139
29.937175989151
29.726073741912842
29.987863063812256
29.78126311302185
30.015739917755127
30.44879674911499
29.677780151367188
30.31464409828186
29.99174475669861
30.14428997039795
30.087015867233276
30.135146141052246
30.275651216506958
29.978473901748657
29.750555992126465
30.211124897003174
29.611995220184326
29.696002960205078
30.491649866104126
29.78801202774048
29.61743688583374
29.881035089492798
30.235435962677002
30.12587308883667
29.903276920318604
29.807793855667114
29.814767122268677
29.9129159450531
29.953893899917603
30.383955001831055
30.058902978897095
29.790529012680054
30.121628999710083
30.26698589324951
29.66934299468994
