Execution Time restore_case1 10000
36.71877193450928
37.11396503448486
37.49575400352478
36.51894974708557
36.94101023674011
36.81517171859741
36.245412826538086
36.50634479522705
36.50226926803589
37.713600158691406
37.28793907165527
36.61534595489502
36.639272928237915
36.882197856903076
37.38576698303223
36.65972709655762
37.473830223083496
36.96834182739258
37.15715003013611
36.15314984321594
36.44345211982727
36.858712673187256
36.35750889778137
35.965885400772095
36.12962818145752
37.47843790054321
36.553420066833496
37.01707601547241
36.0196578502655
35.805739641189575
36.19218921661377
36.870518922805786
36.42422413825989
37.17531967163086
36.220378160476685
37.12178182601929
37.05049133300781
36.593291997909546
36.87418985366821
36.33653497695923
36.864591121673584
36.86886811256409
36.71667695045471
36.8803129196167
36.74150562286377
37.29325795173645
36.264057874679565
37.29773497581482
37.349061012268066
37.06069087982178
