Execution Time classic_case3 10000
40.02635908126831
40.602210998535156
41.14715385437012
41.38006591796875
41.34049892425537
41.34917497634888
40.94663906097412
41.20196866989136
40.86804795265198
41.3674590587616
41.055301904678345
41.54702401161194
40.139153242111206
41.14342188835144
41.44462203979492
41.471893072128296
41.21643424034119
40.91521501541138
40.18493103981018
40.44311714172363
40.54427409172058
40.814208984375
41.46975898742676
40.274614095687866
41.192625999450684
41.107556104660034
40.67864513397217
40.68171000480652
41.05597496032715
41.20916295051575
40.51378297805786
40.54765176773071
40.731945276260376
41.361737966537476
41.77466106414795
40.62505507469177
40.90094614028931
40.946505308151245
40.50831985473633
40.993656873703
40.96123909950256
40.94940495491028
40.5041983127594
40.61400032043457
40.9042911529541
40.91552710533142
40.437716007232666
40.754587173461914
40.65609526634216
41.72717308998108
