Execution Time classic_case2 50000
34.77466797828674
34.0300190448761
34.18192195892334
34.160221099853516
34.53385782241821
34.236639976501465
34.37718987464905
33.96327018737793
34.21906089782715
35.22731590270996
34.73552083969116
34.747127056121826
34.424036741256714
35.191479206085205
34.39142298698425
34.40262174606323
34.60115194320679
34.392988204956055
34.97559905052185
33.77554798126221
34.148905992507935
34.68341684341431
35.19222116470337
34.340030908584595
35.148173809051514
34.44136595726013
34.614989042282104
34.63257598876953
34.793789863586426
34.80965304374695
34.14292502403259
34.47371697425842
34.9137179851532
34.8708438873291
34.474838972091675
34.57382392883301
34.753660917282104
34.86796689033508
34.331786155700684
35.00724196434021
34.19991612434387
35.2102632522583
34.573020935058594
34.15424704551697
34.21133208274841
35.0931932926178
34.302013874053955
35.09676480293274
33.85122990608215
33.88467717170715
