Execution Time restore_case4 50000
12.383756160736084
12.511019706726074
12.480170011520386
12.437804937362671
12.390475034713745
12.472577095031738
12.445351839065552
12.326968908309937
12.224354028701782
12.682170867919922
12.622477769851685
12.742114067077637
12.872836112976074
12.572755098342896
12.59605073928833
12.626085758209229
12.938342809677124
12.654650211334229
12.51445722579956
12.629302024841309
12.663900136947632
12.728333711624146
12.870343923568726
12.700459003448486
12.610902786254883
12.736334085464478
12.787955045700073
12.512871265411377
12.66031813621521
12.704570055007935
12.598605871200562
12.66747784614563
12.637489080429077
12.627582788467407
12.733031034469604
12.702460050582886
12.803112983703613
12.640056133270264
12.764636754989624
12.704422950744629
12.947109937667847
13.012431859970093
13.028753280639648
13.476377010345459
13.442019701004028
13.1217041015625
12.994277715682983
12.628541946411133
12.537351131439209
12.608940124511719
