Execution Time classic_case5 50000
49.48784518241882
49.27984094619751
49.46372389793396
48.554128885269165
49.52317690849304
49.70277810096741
47.84350109100342
50.71241903305054
48.55037879943848
48.88596320152283
48.74411702156067
50.04834198951721
50.82381200790405
48.72415804862976
49.410308837890625
50.40436673164368
48.56335687637329
49.56929302215576
49.002798080444336
48.44853115081787
50.125935077667236
47.94370102882385
48.88513994216919
49.599854707717896
49.42072534561157
48.81698822975159
49.37129521369934
50.615703105926514
49.99380922317505
49.23015093803406
48.51364469528198
49.12315511703491
48.604840993881226
49.088545083999634
50.76457595825195
47.89190602302551
48.694945096969604
49.318363189697266
48.42238807678223
48.89552903175354
49.234894037246704
50.38302683830261
49.36114311218262
49.078181982040405
48.34417104721069
49.632959842681885
49.166423082351685
48.95648717880249
48.775254011154175
48.97506594657898
