Execution Time restore_case2 50000
17.017481088638306
17.283699989318848
17.170591115951538
17.33747887611389
17.6418559551239
17.75679898262024
17.050137996673584
17.212975025177002
17.167498111724854
17.541905879974365
18.53868794441223
18.156816959381104
18.34506392478943
18.082337141036987
18.460834980010986
18.379009246826172
18.213443994522095
18.075085878372192
17.977157831192017
18.56215190887451
18.00760293006897
17.985828161239624
18.129767894744873
18.22670006752014
18.029823780059814
18.17448616027832
18.020323038101196
18.55838680267334
18.22627305984497
18.519096851348877
18.332726001739502
18.11175298690796
18.29853391647339
18.26611304283142
18.25844097137451
18.38994288444519
18.280937910079956
18.256541967391968
17.69201111793518
17.767428159713745
17.505075931549072
17.817548990249634
17.754348039627075
17.77276587486267
17.70407509803772
17.48612093925476
17.63195490837097
17.507091999053955
17.399832010269165
17.92591881752014
