Execution Time snapshot 50000
23.568858861923218
23.40550398826599
23.63912582397461
23.993688106536865
23.383445978164673
23.894417762756348
23.641421794891357
23.7136869430542
23.641281127929688
23.459147214889526
24.514317989349365
24.19875693321228
24.6682710647583
25.22779083251953
24.13084888458252
24.194994926452637
24.229673862457275
23.879342794418335
24.178839683532715
24.346667051315308
24.295187950134277
24.41121196746826
24.11232829093933
24.092763900756836
23.994652271270752
24.28217911720276
24.149330139160156
24.388150930404663
24.292431831359863
24.11163592338562
24.25225806236267
23.947763919830322
24.171879291534424
23.564430952072144
24.53747296333313
24.01703381538391
23.770517110824585
23.60630702972412
23.353726863861084
23.47633981704712
23.525471925735474
23.7363178730011
23.709142923355103
23.68231773376465
23.617805004119873
23.460811138153076
23.605323791503906
23.709864854812622
24.32970118522644
23.97950506210327
24.317028999328613
