Execution Time restore_case5 25000
42.60826802253723
40.451271057128906
40.84927010536194
41.40071201324463
41.31072402000427
41.92647314071655
42.919904947280884
42.01439118385315
42.544106006622314
41.97712206840515
43.48707389831543
43.05277490615845
42.785205125808716
43.4192008972168
42.775139808654785
43.08459997177124
42.22274708747864
42.42667818069458
43.630265951156616
43.657840967178345
43.19648814201355
42.42531394958496
44.8081579208374
43.445003032684326
42.39245796203613
43.12864303588867
42.012141704559326
42.361660957336426
42.63099789619446
42.569844007492065
43.06402921676636
43.26709985733032
42.7039577960968
42.91609501838684
42.96178078651428
43.220025062561035
43.09441828727722
44.045658111572266
41.966599225997925
43.40652513504028
42.90714406967163
42.42205286026001
43.76701307296753
43.691845178604126
43.497902154922485
42.63248920440674
43.072437047958374
42.717926263809204
42.28094005584717
42.243967056274414
