Execution Time restore_case2 25000
23.149628162384033
23.319342136383057
23.40090012550354
23.66838812828064
23.135037899017334
23.591843128204346
23.398261785507202
23.07032799720764
23.382578134536743
22.9394268989563
23.600751161575317
23.516150951385498
24.21075201034546
24.06505584716797
23.77255392074585
23.2533016204834
24.00918197631836
23.72685480117798
23.88600182533264
23.524368047714233
23.175235986709595
23.454988956451416
23.70450711250305
23.56638479232788
23.36880898475647
23.129831075668335
23.10257601737976
23.169496059417725
23.35692000389099
23.591042041778564
23.735419988632202
23.519217014312744
23.291040182113647
23.56871485710144
23.623419046401978
23.723165035247803
23.729722261428833
23.035982847213745
23.29713726043701
23.271644353866577
23.279529333114624
23.78304696083069
23.49729585647583
23.588616132736206
23.82725977897644
23.50261402130127
23.243457078933716
23.29689121246338
23.811580896377563
23.2439968585968
