Execution Time snapshot 25000
11.864745855331421
11.906985998153687
11.880230903625488
11.617755889892578
11.864304780960083
11.743109941482544
11.8889639377594
11.763799905776978
11.842345952987671
11.996646165847778
12.101465225219727
12.13048791885376
11.868413209915161
11.942008972167969
11.852509021759033
11.828266859054565
11.859505891799927
11.858160734176636
11.838027954101562
11.904904127120972
12.418255090713501
11.996140003204346
11.84906005859375
11.700780868530273
12.028326749801636
11.903035879135132
11.852272033691406
11.948521852493286
11.95299482345581
12.143100023269653
11.846843242645264
12.043699979782104
11.719184875488281
11.713175058364868
12.034716844558716
11.775421380996704
11.838968276977539
11.784824848175049
11.73029899597168
11.69363284111023
11.809076070785522
11.802467823028564
11.821292877197266
11.852964162826538
11.894899845123291
11.736852407455444
11.843061923980713
12.076639175415039
11.610903024673462
11.773108959197998
